FilerEIN,TaxYear,BusinessNameLine1Txt,Title,AverageHoursPerWeekRt,AverageHoursPerWeekRltdOrgRt,IndividualTrusteeOrDirector,Officer,ReportableCompFromOrg,ReportableCompFromRltdOrg,OtherCompensation,KeyEmployee,HighestCompensatedEmployee,Name,FormerOfcrDirectorTrusteeInd,InstitutionalTrustee
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,AQUENETTE WALKER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARY THOMPSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,PEGGYE HAMMOND,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LINDA BASS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,NIA BARNER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SELENA MCENTYRE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TONY WATSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ARTHUR SIMMONS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BEATRICE DENISE SAMS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,FREDIA OWENS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TOMEIKA BALDWIN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DOROTHY WOODARD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LINDA BATTLE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LUCAS SEIJO,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ANTHONY PEACE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CALVIN JONES,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CORDELIA BLACKWELL,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JOHN B GUIONS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,GEORGE LEACH,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LAGAIL LOWE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SHARON GAINEY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JENNY STEVENSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,PAMELA BRYANT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BONITA PILGRIM,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BONITA PILGRIM,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DARASIA WILLIAMS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JOHNA T SPELLER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,FRANK GUILLORY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LINDA NEWMAN MCKIE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JEAN ANN FRAZIER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JANNIE JOHNSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,PEARLY LAWSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JOANNE JENKINS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SHARON BENNETT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DESMOND DUNCKER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CAROL HOGUE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JONATHAN WARD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARJO RANKIN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,EDNA MILLER TAYLOR,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JEROME CLEMONS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BESSIE DAWKINS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,IRENE AVERY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TAMILLA GREEN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,AUDREY HENDERSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JOHNATHAN W KIRKWOOD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,PRISCILLA FULLER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ERNESTINE LYDE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SHARON GRISSETT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KATHERINE WALKER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,OREATHYA GREEN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CALVIN JOHNSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,IDELLA GREENE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,RUTHIE MAE JOHNSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,RODNEY THOMPSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SELENA PARKER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,GWENDOLYN WIGGLETON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TERESA WILLIAMS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DAVID OLIN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LULA MUNGO,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,PAMELA DENDY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,EVERETT JENKINS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JOEANN OWENS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LAQUANDRA NESMITH,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JOAN BOYD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LAVERNE BROWN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CURTIS WHITE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CLARENCE BONNETTE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,EVELYN Y MILLER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,THOMAS WRIGHT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,AMY BOWENS-PRESTON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ALEX FLINT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,HABIBAH ISMAEL,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ESSIE FIELDER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SHIRLEY THOMAS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BEVLIN A Y COLLIER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LARRY J JONES,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,EDDIE CASTLE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JACQUELINE DAVIS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARILYN VARNER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,R EVERGRACE JACKSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MAE JONES,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,WILLIE OLIVER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ROSA R FENNER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CLEONA YEBOAH,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,HARRIET MCKNIGHT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JENNIFER COFFIN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ELVIS WHITE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,HIAWATHA BROWN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,NEAL WILLIAMSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JO GARLAND,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,HAROLD SMITH,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DIANE DAVIS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,EDWINA M LITTLE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ANNETTE PARKER-MANN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LARRY BARBEE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,EDDIE WILSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,EDWARD WOLFF,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TANYA COATS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MAXIE TROTTER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BONITA MONTGOMERY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,INA GARRETT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ROBERT WILLIAMS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DEMAR LAMONT ROBERTS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CARMEN TOLBERT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ELIZABETH OVERTON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ANGELA THREAT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MICHAEL MCBRIDE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,STACY HAMPTON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,VANESSA MASON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DAROLYN EDWARDS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LISA RUNG,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KELVIN THOMAS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ALICIA BROOKS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DENARD BERTRAM,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ANITA BLAKE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARY MCKINNEY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ARTHUR BLAKELY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ANASTASIA SAMEDI,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KAROLEN MAZYCK,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,WANDA KEATH,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,VIRGINIA L HILL,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LAQUAN MARTIN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DESTON FRANCIS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ALLEN LAVENDER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ELOISE FOMBY-DENSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DOROTHY BOND,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ARYANNA LEE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DAHEMIA GRAHAM,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LEON STEELE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,NAJEE BANKS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,PRINCESS HAWKINS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,PRINCESS HAWKINS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,WALTER L ANDERSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,WALTER ANDERSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ELEASE W IRICK,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,HEATHER BRUTZ,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SHIRLEY BLUE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CLINT HARDISON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CLINT HARDISON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JASMINE FINCH,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MYANNA KELLY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SUMAYA BECKLES,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,GIFT OKORO,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,GLORIA SCOTT CUMMINGS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TRISTEN DAVIS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JASMINE YOW,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JELANI BLAND,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ANGELISE BENT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ANTHONY BLUNT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ARIYANNA HARRIS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,AYANA PETERSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARTRELL BEALL,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BRANDON BUTLER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JORDAN THOMAS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ISAIAH SAMEDI,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LASONYA HALUMS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,NEVAEH HODGE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JOELLE BECKHAM,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CALVIN GRAHAM,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CHASE GANTT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MALIYAH BYRD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,RODNEY DIXON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CYRAH GREEN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,NYLAH HOLMES,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BROOKE JONES,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JOSH HAMPTON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KENYA WHITE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SYDNI WRIGHT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,NEVAEH HODGE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ROBERT PINKNEY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,GAVIN TOLBERT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MADISON WEBSTER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DARASIA WILLIAMS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TYLER DUBOSE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,NALA KIRBY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TATYONNA MARTIN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,RENEKA THOMAS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DEVIN WARD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KHYRSTEN BRADFORD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ANTWONE PETERS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SHIA GOURDET,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JAYLA WILCOX,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JAHMIR HAMILTON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KEN GARY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CHRISTOPHER CHAMBERS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TORI MCKISSIC,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JESSE CAUGHMAN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,NARIYAH LUCAS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,AMEERA GRAVES,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MONTERION WOODS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KENDAL PIERCE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ETHAN MOORING,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JAMIAH MANNING,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BRANDON LYLES,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TAMEA JENKINS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,AISSATOU BAH,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ALAYA FUQUA,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ASHANTI GARRETT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KINGSTON EDWARDS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ISAIAH WRIGHT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KIRSTYN GIBSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JADA GIRTMAN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ETHAN PERKINS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JAIRA GRAY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,PHILLIP LAMBERT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BARBARA DIXON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ROSBORO HENDRIX,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ZENNETTIE BLACK,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARGIE PERKINS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CHRISTINE SMITH,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,YORK WILBORN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,GWENDOLYN TAYLOR,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TINA I OWENS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ESTELLA SHACKELFORD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,RUTHIE REEDY WILEY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SHARONDA FORTE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,REGINALD DEVOLD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARY COCKRELL,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,EARNEST MCCARTY II,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CHARLES 'CD' HECKARD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CHARLES HECKARD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DEIDRE LEDBETTER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SHIRLEY SIMON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SHIRLEY SIMON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARY WOODS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DELORES D ODOMS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CLEMENT SIMIEN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KIMBERLIN MCPHERSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,RUTHIE NEWELL,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,REGINALD PRUNTY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CYNTHIA HENDERSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JOHN L COLBERT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,STELLA GRIFFIN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARY COLLINS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARY COLLINS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TERRY TOLBERT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TERRY TOLBERT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KELLEY REID,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LARCHINEE TURNER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CAROLYN PEELER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,AMINA EVERETT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DORIS PAGE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JO PETERS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TRACI MCGEE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LEON SMITH,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BOBBIE POWELL,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ANN WALKER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,FREDA POWELL,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,POLLY STREET,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JUDY BETTIS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JUDY APPLING BETTIS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SHIRLEY ANN CARTER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,GEOFFREY CARTER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KORWIN PRINCE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,GOLDIE UPSHAW WOOTEN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KATRINKA POUNCY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TRUDY STROWBRIDGE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SHANNON HOLLOWAY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ARCHIE RUTH DECLOUET,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MATTIE MUSE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ANTHONY WEST,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CYNTHIA FILLYAW,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JENA BENTON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ROBERT MCCOY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,WILLIE MARSHALL,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARY MARGARET RAMSEY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ALBERT DUFFIELD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DENNIS COLE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BILLY HUNTER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,HELEN JOE-YOUNG,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CHARLENE BROWN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DAYLON CALDWELL,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARGARET ADAMS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARGARET ROBINS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BEAUTY MINIX,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,VELMA CHAMBERS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,YVONNE TAYLOR,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MELVA FLOWERS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JESSE CROWDER,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JUSTIN RICE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TERRANCE MCNAIR,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,STEPHANIE JENKINS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TANEIKA DRIVER-MOULTRIE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,PAMELA MCGRAW,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,EDDIE MCGEE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TIFFIANEY DICKSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TOM SMITH,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,LARRY DEMERSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,FELECIA WILLIAMS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ERICKA WRIGHT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ALTHEA MORRIS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SUZETTE SHAMBLEY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,TERRY TOLBERT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,BRINDER BURSEY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,JILL MCGREW,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MONICA UNDERWOOD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,CASSANDRIA PEOPLES,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ROLANDA ROBINSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DERHONDA JOHNSON,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,DIANE BRAZZELL,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,SHANNON PHILLIPS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MARIA RILEY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,WANDA WILLIAMS,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,KYLEN LANGSTON NEWBURN,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MILAN FLURRY,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,ALEXANDRIA LEVERETT,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,IAN E-KOGE,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MCKINZIE JONES,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,NOLAN SHEPPARD,,
237028846,2024,,TREASURER,1.00,,X,X,0,0,0,,,MYRANDA COLEMAN,,
