FilerEIN,TaxYear,FormAndLineReferenceDesc,ExplanationTxt
370813229,2023,"Schedule I, Part I, Line 2 Procedures for monitoring use of grant funds.","GRANT RECIPIENTS WERE GIVEN GRANTS BASED ON THE NEEDS OF THE MEDICAL COMMUNITY AND THE LOCAL COMMUNITY AT LARGE. LOCAL PRESIDENTS REVIEW ASSISTANCE REQUESTS AND APPROVE BASED ON NEED. IN SOME CASES, THE CORPORATION'S CEO OR CFO OR OTHER REPRESENTATIVE OF THE CORPORATION SERVES ON THE BOARD OF DIRECTORS OR ON THE FINANCE COMMITTEE OF THE GRANTEE ORGANIZATION AND RECEIVES DIRECT INFORMATION REGARDING USE OF GRANT FUNDS IN SUCH CAPACITY. IN OTHER CASES, THE CORPORATION RECEIVES WRITTEN REPORTS AND/OR FINANCIAL STATEMENTS FROM THE GRANTEE ORGANIZATION WHICH INCLUDE INFORMATION REGARDING USE OF GRANT FUNDS. THE COLLEGE OF NURSING IN PEORIA AND ROCKFORD, ILLINOIS PROVIDE THEIR RESPECTIVE BOARDS WITH UPDATES REGARDING DISTRIBUTION OF NURSING EDUCATION SCHOLARSHIPS. THE COLLEGES REQUIRE THE APPLICANTS TO SUBMIT A FINANCIAL AID APPLICATION UPON ADMITTANCE. THE SCHOLARSHIP HAS ACADEMIC PERFORMANCE, FINANCIAL NEED CRITERIA, AND HAS A SELECTION COMMITTEE THAT AWARDS THE GRANTS. THE COLLEGES MONITOR AND REVIEW THE RECIPIENTS INDIVIDUALLY ON A SEMESTER BASIS FOR SATISFACTORY ACADEMIC PROGRESS AND GOOD STANDING."
860974183,2023,"PART I, LINE 2:","THE ORGANIZATION'S LARGEST GRANT IS TO SCIF, A RELATED ORGANIZATION. FOR ALL OTHER SMALLER GRANTS, THE ORGANIZATION MONITORS THE PERFORMANCE OF THE RECIPIENT PRIOR TO BESTOWING A GRANT. TYPICALLY THESE GRANTS ARE GIVEN TO THE SAME REQUESTING ORGANIZATIONS YEAR AFTER YEAR BECAUSE THEY CONTINUE TO MEET SCI'S PERFORMANCE REQUIREMENTS."
840445578,2023,"PART I, LINE 2:",BOARD MEETING MINUTES AS WELL AS AN ANNUAL BUDGETING PROCESS.
521974904,2023,"PART I, LINE 2:","THE TOBACCO-FREE KIDS ACTION FUND (TFKAF) PROVIDES GRANTS TO 501(C)(3) AND 501(C)(4) NONPROFITS IN THE UNITED STATES THROUGH BOTH GENERAL-PURPOSE AND PROJECT-SPECIFIC GRANTS, AND ALSO SOMETIMES MAKES CONTRIBUTIONS TO STATE OR LOCAL BALLOT MEASURE COMMITTEES. EXCEPT FOR THE CONTRIBUTIONS TO BALLOT MEASURE COMMITTEES, GRANTS ARE GIVEN ONLY TO ORGANIZATIONS THAT TFKAF HAS WORKED WITH IN THE PAST AND WILL CONTINUE TO BE WORKING WITH ON AN ONGOING BASIS. THIS FAMILIARITY WITH GRANT RECIPIENTS, AND THE CONTINUING WORKING RELATIONSHIPS, MAKES GRANT OVERSIGHT MUCH EASIER AND MORE DIRECT. TO EFFECTIVELY CONTROL AND MONITOR THE RECIPIENT'S USE OF THE GRANT FUNDS, THE ACTION FUND ALSO MAINTAINS THE FOLLOWING POLICIES & PROCEDURES. TFKAF GENERALLY MAKES GRANTS TO SECTION 501(C)(3) AND 501(C)(4) NONPROFITS THAT ITS REGIONAL ADVOCACY DIRECTORS HAVE WORKED WITH IN THE PAST AND ANTICIPATE WORKING WITH IN THE FUTURE. MOST OF THE GRANTS DISTRIBUTED TO U.S. SECTION 501(C)(4) ENTITIES HAVE A CLAW-BACK PROCEDURE. EACH FORMAL GRANT PROPOSAL IS SUBMITTED ON FORMS PROVIDED BY TFKAF THAT REQUIRE DETAILED INFORMATION TO ALLOW FOR A CAREFUL EVALUATION OF THE GRANT PROPOSAL AND THE RECIPIENTS ABILITY TO USE THE GRANT FUNDS EFFECTIVELY, AS WELL AS FORMAL CONFIRMATION OF THE APPLICANT'S 501(C)(3) OR 501(C)(4) STATUS. GRANT REQUESTS ARE EVALUATED BY THE REGIONAL ADVOCACY DIRECTORS, THE VICE-PRESIDENT FOR STATE ISSUES AND OTHER RELEVANT TFKAF STAFF, SOMETIMES IN CONSULTATION WITH OTHERS FAMILIAR WITH THE APPLICANT OR THE PROPOSAL'S SUBJECT. AFTER CLARIFYING ANY ISSUES RAISED RELATING TO A PROPOSAL, INCLUDING POSSIBLE REVISIONS TO THE PROPOSAL, THOSE REVIEWING THE PROPOSALS RECOMMEND WHETHER OR NOT THE GRANT SHOULD BE MADE. THE PROPOSALS AND RELATED GRANT DOCUMENTS FOR RECOMMENDED GRANTS ARE REVIEWED BY THE TFKAF VICE PRESIDENT FOR STATE ISSUES, GENERAL COUNSEL, AND VICE PRESIDENT FOR FINANCE & ADMINISTRATION. UPON THEIR APPROVAL, THE GRANT AGREEMENT DOCUMENT IS SUBMITTED TO TFKAF'S PRESIDENT FOR FINAL APPROVAL AND SIGNATURE. AFTER THE CHECK IS DISBURSED, THE RELEVANT ACTION FUND REGIONAL ADVOCACY DIRECTOR WORKS WITH THE GRANTEE ON AN ONGOING BASIS TO CONFIRM THAT THE GRANT FUNDS ARE USED CONSISTENTLY WITH THE GRANT AGREEMENT. THE GENERAL PURPOSE GRANT LETTERS PROVIDE THAT THE FUNDS MAY BE USED ONLY FOR ACTIVITIES 501(C)(4) NONPROFITS MAY LEGALLY ENGAGE IN AND MUST BE USED EITHER FOR GENERAL PURPOSE OF PREVENTING AND REDUCING TOBACCO USE OR ITS HARMS OR FOR ONLY FOR THE SPECIFIED PROJECT."
133539048,2023,"Schedule I, Part I, Line 2 Procedures for monitoring use of grant funds.","THE ORGANIZATION'S MANAGEMENT MONITORS ON A CONTINUING BASIS, THE USAGE OF GRANTS TO ENSURE SUCH GRANTS ARE USED FOR INTENDED PURPOSES. GRANTEES ARE REQUIRED TO SUBMIT A NARRATIVE AND FINANCIAL REPORT EXPLAINING HOW THE GRANT FUNDS WERE EXPENDED."
954523231,2023,"PART I, LINE 2:","BOTH GRANTS AND CONTRACTS FOR WORK WITH A CHARITABLE PURPOSE ARE TREATED AS GRANTS FOR THE PURPOSE OF FORM 990. A CONTRACT OR AWARD LETTER IS ISSUED, AS APPROPRIATE, AND INCLUDES THE PURPOSE OF THE GRANT, THE SCOPE OF WORK (IF APPLICABLE), A SCHEDULE OF DELIVERABLES, A SCHEDULE OF PAYMENTS AND THE REQUIREMENTS TO BE MET FOR THOSE PAYMENTS. WHEN GRANT DELIVERABLES ARE RECEIVED, THEY ARE REVIEWED BY STAFF WHO ARE RESPONSIBLE FOR DETERMINING IF THE DELIVERABLES MEET THE EXPECTATIONS OF THE GRANT. DELIVERABLES INCLUDE FINANCIAL REPORTS AND/OR INVOICES WHICH ARE REVIEWED AGAINST THE ORIGINAL BUDGET FOR THE GRANT TO ENSURE THAT FUNDS ARE EXPENDED FOR THE INTENDED PURPOSES."
510157792,2023,"PART I, LINE 2, PROCEDURES FOR MONITORING THE USE OF GRANT FUNDS","THE DALLAS SAFARI CLUB'S MISSION IS TO CONSERVE WILDLIFE AND WILDERNESS LANDS; TO EDUCATE YOUTH AND THE GENERAL PUBLIC AND TO PROMOTE AND PROTECT THE RIGHTS AND INTERESTS OF HUNTERS WORLDWIDE. AS PART OF THAT MISSION, THE DALLAS SAFARI CLUB OFFERS GRANT/FINANCIAL SUPPORT TO CAUSES IN THE USA AND ABROAD TO THOSE WHO SHARE THE SAME MISSION AND GOALS. THE BOARD OF DIRECTORS APPROVE ALL GRANTS AND MONITOR HOW THE GRANT FUNDS ARE USED. ORGANIZATIONS RECEIVING GRANTS PERIODICALLY REPORT BACK TO THE DALLAS SAFARI CLUB REGARDING THEIR USE OF THE FUNDS RECEIVED."
361707667,2023,"PART I, LINE 2:",ROTARY INTERNATIONAL ISSUED ONE GRANT IN FISCAL YEAR ENDED 30 JUNE 2024 TO THE ROTARY FOUNDATION OF ROTARY INTERNATIONAL [501(C)(3)]. ROTARY INTERNATIONAL RELIES ON THE GRANT-MONITORING PROCEDURES OF THE ROTARY FOUNDATION OF ROTARY INTERNATIONAL FOR THE POLIOPLUS FUND.
010879928,2023,Pt I Line 2,GRANTS AND CONTRIBUTIONS ARE MADE TO ORGANIZATIONS AND COMMITTEES TO ADVANCE SOLUTIONS TO CLIMATE CHANGE. CCAN ACTION FUND MONITORS USE OF ITS SUBGRANTS AND OTHER ASSISTANCE THROUGH CLOSE COORDINATION AND COLLABORATION WITH PARTNERING ORGANIZATIONS AND COMMITTEES.
135562401,2024,"Schedule I, Part II GRANTS TO 501(c)(3) ORGANIZATIONS","THE YMCA RETIREMENT FUND MAKES SMALL GRANTS TO SUPPORT VARIOUS YMCA PROGRAMS. THESE GRANTS ARE INTENDED TO SUPPORT THE INDIVIDUAL MISSIONS OF THE RECIPIENT YMCA'S AND ARE SINGULAR IN NATURE. NO FURTHER MONITORING IS UNDERTAKEN. ALL RECIPIENTS ARE 501(C)(3) ORGANIZATIONS. THE $112,500 GRANT TO THE ARMED SERVICES YMCA WAS MADE IN SUPPORT OF ITS MISSION TO PUT CHRISTIAN PRINCIPLES INTO PRACTICE THROUGH EDUCATIONAL, RECREATIONAL, SOCIAL AND RELIGIOUS PROGRAMS AND SERVICES FOR MILITARY PERSONNEL, BOTH SINGLE AND MARRIED AND THEIR FAMILIES. THE MISSION IS CARRIED OUT IN COOPERATION WITH THE MILITARY. THE $30,000 GRANT TO THE YMCA OF THE USA WAS MADE IN SUPPORT OF ITS PROGRAM TO PROVIDE WORLD SERVICES RELIEF. THE MISSION OF THE YMCA OF THE USA IS TO BE A RESOURCE OFFICE FOR THE NATION'S 2,700 YMCAS, WHICH STRENGTHEN COMMUNITY BY NURTURING THE POTENTIAL OF KIDS, PROMOTING HEALTHY LIVING FOR ALL AND FOSTERING SOCIAL RESPONSIBILITY. THE $22,500 GRANT TO THE SPRINGFIELD COLLEGE YMCA WAS MADE IN SUPPORT OF THE YMCA HALL OF FAME, WHICH RECOGNIZED YMCA PROFESSIONALS AND VOLUNTEERS WHO HAVE MADE A LIFETIME OF COMMITMENT TO THE MISSION AND CAUSE OF THE YMCA MOVEMENT. THE $10,000 GRANT TO THE YMCA ALUMNI WAS MADE IN SUPPORT OF ITS MISSION. THE MISSION OF THE YMCA ALUMNI IS TO ENABLE MEMBERS TO PROMOTE A NURTURING, WORLDWIDE CHRISTIAN FELLOWSHIP THAT PROVIDES EDUCATIONAL, SOCIAL, AND CHARITABLE OPPORTUNITIES."
135562401,2024,"Schedule I, Part III RETIREE EMERGENCY ASSISTANCE PROGRAM","$76,405 OUT OF THE TOTAL $136,405 OF ECONOMIC ASSISTANCE WAS PAID TO THE RETIREE EMERGENCY ASSISTANCE PROGRAM (REAP). THE YMCA RETIREMENT FUND ESTABLISHED THE RETIREE EMERGENCY ASSISTANCE PROGRAM (REAP) TO PROVIDE FINANCIAL SUPPORT TO THE YMCA RETIREES WHO FIND THEMSELVES IN FINANCIAL CRISIS. THIS PROGRAM IS SUPPORTED BY PROCEEDS FROM THE HAROLD C. SMITH FUNDRAISER. ALL RETIREES RECEIVING AN ANNUITY FROM THE YMCA RETIREMENT FUND ARE ELIGIBLE TO APPLY FOR A REAP GRANT. GRANTS ARE GIVEN ONLY FOR EMERGENCIES THAT FALL INTO ONE OF THE FOLLOWING TWO CATEGORIES: MEDICAL: EXPENSES BEYOND HEALTH INSURANCE COVERAGE, OR OUT-OF-POCKET EXPENSES THAT CAUSE EXTREME HARDSHIP. CATASTROPHE: AN ECONOMIC HARDSHIP RESULTING FROM AN ACT OF NATURE OR OTHER CATASTROPHIC EVENT. $60,000 OUT OF THE TOTAL $136,405 OF ECONOMIC ASSISTANCE WAS PAID TO THE YMCA EMERGENCY ASSISTANCE FUND (EAF). THE EAF PROVIDES FINANCIAL SUPPORT TO Y PROFESSIONALS AND RETIREES WHEN AN ACCIDENT, ILLNESS, DEATH OF A LOVED ONE, DISASTER, OR OTHER CRISES STRIKES."
135562401,2024,"Schedule I, Part I, Line 2 Procedures for monitoring use of grant funds","IN ORDER TO RECEIVE AN ECONOMIC ASSISTANCE GRANT THE RECIPIENT MUST DEMONSTRATE FINANCIAL NEED IN ONE OF THE ASSISTANCE CATEGORIES, A ONE-TIME PAYMENT OF UP TO $2,500 IS PROVIDED PER CALENDAR YEAR. NO FURTHER MONITORING IS UNDERTAKEN."
812375745,2024,"PART I, LINE 2:",THE ORGANIZATION GRANTS FUNDS TO ITS SUPPORTED ORGANIZATION AND GRANTS TO OTHER ORGANIZATIONS AS DIRECTED BY THE SUPPORTED ORGANIZATION.
431634280,2024,"PART I, LINE 2:","CAF AMERICA CHECKS EACH CHARITY RECEIVING A GRANT TO ENSURE ITS IRC 501(C)(3) STATUS AND CHARITABLE PURPOSE. PER IRS REGULATIONS, CAF AMERICA REQUIRES A GRANTEE PROJECT EXPENDITURE REPORT TO BE SUBMITTED IN THE QUARTER FOLLOWING THE END OF THE GRANTEE'S FISCAL YEAR. EACH GRANTEE ATTESTS TO THE FUNDED AMOUNT, EXPENDITURES TO DATE AND HOW THE FUNDS WERE UTILIZED. IF THE FUNDS HAVE NOT BEEN EXPENDED IN THEIR ENTIRETY, ANOTHER REPORT WILL BE REQUIRED FOR THE FOLLOWING FISCAL YEAR."
131788491,2024,"Schedule I, Part I, Line 2 Procedures for monitoring use of grant funds","RESEARCH GRANTS: IN ORDER TO MONITOR THE USE OF RESEARCH GRANTS, REPORTING IS REQUIRED BY THE RECIPIENT AT VARIOUS INTERVALS THROUGHOUT THE GRANT PERIOD. ANY REPORTING IS REVIEWED BY INTERNAL STAFF TO ENSURE PROPER USAGE. THE FOLLOWING PROCEDURES ARE PERFORMED TO MONITOR THE USE OF OUR RESEARCH GRANTS: PROGRESS REPORTS ARE TO BE SUBMITTED EACH YEAR WITHIN 60 DAYS OF THE FIRST AND SUBSEQUENT ANNIVERSARIES OF THE START DATE OF THE GRANT, AND FINAL REPORTS ARE DUE WITHIN 60 DAYS AFTER THE GRANT HAS TERMINATED. THE SCIENTIFIC REPORT INCLUDES: (A) HYPOTHESIS and specific aims OF THE PROJECT, (B) THE PROGRESS MADE TOWARD SPECIFIC AIMS IN THE ORIGINAL APPLICATION, (C) THE RELEVANCE AND RESULTS TO PREVENTION, DIAGNOSIS, AND TREATMENT OF CANCER, (D) PUBLICATIONS SUBMITTED, presentations given, promotions, recognition, and awards received, and additional grant funding obtained, AND (E) A LIST OF PATENTS GRANTED IF APPLICABLE. ANNUAL REPORTS AND FINAL REPORTS ARE REVIEWED BY APPROPRIATE ACS STAFF. FINANCIAL REPORTS FOLLOWING THE TERMINATION DATE OF THE GRANT: INSTITUTIONS ARE REQUIRED TO FILE A FINAL REPORT OF EXPENDITURES. BOTH THE PRINCIPAL INVESTIGATOR AS WELL AS THE INSTITUTION'S FINANCIAL OFFICER MUST SIGN SUBMITTED REPORTS. IF A FINANCIAL REPORT REFLECTS AN UNEXPENDED BALANCE AT THE END OF THE GRANT PERIOD, THE INSTITUTION MUST RETURN THESE FUNDS TO ACS. THE REPORT OF EXPENDITURES INCLUDES THE FOLLOWING: - SUMMARY OF EXPENDITURES DETAILED BY SALARIES, FRINGE BENEFITS, SUPPLIES, EQUIPMENT, TRAVEL, AND MISCELLANEOUS - INDIRECT COSTS - SIGNATURE OF UNIVERSITY/INSTITUTION FINANCIAL OFFICER AND INVESTIGATOR - SIGNATURE OF ACS REVIEWER REPORTS OF EXPENDITURE FOR ALL independent RESEARCH AND mentored TRAINING GRANTS ARE REVIEWED BY APPROPRIATE ACS STAFF. REPORTS ARE REVIEWED FOR NUMERICAL ACCURACY, DISALLOWED EXPENDITURES, AND VERIFICATION THAT THE INDIRECT COST RATE IS APPLIED APPROPRIATELY. A GRANT ACCOUNT IS NOT CONSIDERED FINALIZED UNTIL ALL GRANT EXPENDITURES HAVE BEEN APPROVED AND ACCOUNTED FOR, INCLUDING THE RETURN OF ANY UNEXPENDED FUNDS OR OUTSTANDING PAYMENTS DUE. FOR NON-RESEARCH GRANTS ACS FOLLOWS A NUMBER OF STANDARD PRACTICES TO MONITOR PERFORMANCE AND COMPLIANCE OF RECIPIENTS FOR NON-RESEARCH GRANTS. ACS REQUIRES GRANTEES TO SIGN A WRITTEN GRANT AGREEMENT SETTING FORTH THE TERMS AND CONDITIONS OF THE GRANT INCLUDING THE GRANT PURPOSE, AMOUNT, DURATION, PAYMENT SCHEDULE AND REPORTING REQUIREMENTS. NON-RESEARCH GRANT AGREEMENTS TYPICALLY PROVIDE FOR (1) DISBURSEMENT OF GRANT FUNDS IN INSTALLMENTS AND (2) INTERIM AND FINAL REPORTS CONTAINING INFORMATION ON PROGRESS TOWARD MEETING GRANT OBJECTIVES, ANY CHALLENGES ENCOUNTERED, AS WELL AS AN ACCOUNTING OF GRANT FUNDS EXPENDED. ACS GRANT AGREEMENTS REQUIRE THAT ALL FUNDS NOT EXPENDED IN ACCORDANCE WITH THE TERMS OF THE GRANT BE RETURNED TO ACS. ACS ROUTINELY UTILIZES ADDITIONAL MONITORING TOOLS TO ENSURE GRANTEE PERFORMANCE IN ACCORDANCE WITH TERMS OF THE GRANT SUCH AS REGULAR TELEPHONE CONFERENCES WITH GRANTEES REGARDING PROGRAM ACTIVITIES AND/OR SITE VISITS TO DIRECTLY OBSERVE PROGRAM OPERATIONS AND PERSONNEL. FACTORS SUCH AS THE SIZE OF AWARDS, THE COMPLEXITY OF THE COMPLIANCE REQUIREMENTS, RISK OF NON COMPLIANCE BASED ON PAST PERFORMANCE, AND NATURE OF RECIPIENT MAY INFLUENCE THE TYPE AND EXTENT OF MONITORING REQUIREMENTS. GRANTS MADE TO ORGANIZATIONS THAT ARE NOT 501(C)(3) OR GOVERNMENTAL ORGANIZATIONS ARE CONTRACTUALLY OBLIGATED TO USE FUNDS SOLELY IN A MANNER CONSISTENT WITH APPLICABLE PROVISIONS OF THE INTERNAL REVENUE CODE GOVERNING 501(C)(3) ORGANIZATIONS. FUNDS ARE PROHIBITED FROM BEING EXPENDED FOR ELECTION PURPOSES, INCLUDING CONTRIBUTIONS TO ANY CANDIDATE OR POLITICAL ORGANIZATION, OR TO INFLUENCE ANY ELECTION TO PUBLIC OFFICE."
810739440,2024,"PART I, LINE 2:","PROCEDURES FOR MONITORING GRANTS IN THE US THE FOUNDATION'S BOARD HAS THE FINAL AUTHORITY OVER GRANT DISTRIBUTIONS. DONORS (AND EMPLOYEES OF EMPLOYERS WHO ARE DONORS) WILL BE ENTITLED TO PROVIDE ADVICE REGARDING POTENTIAL DISTRIBUTIONS FROM THE DONOR-ADVISED FUNDS. THE FOUNDATION IS NOT REQUIRED TO FOLLOW SUCH ADVICE, AND IT MAINTAINS FULL CONTROL AND DISCRETION OVER ALL DONATED FUNDS, AS REQUIRED BY LAW. THE FOUNDATION PERFORMS DUE DILIGENCE TO ENSURE THAT ALL GRANTEES ARE ELIGIBLE SECTION 501(C)(3) AND 170(B)(1)(A) ORGANIZATIONS."
821406555,2024,"Schedule I, Part I, Line 2 Procedures for monitoring use of grant funds","ALLEGHENY HEALTH NETWORK AWARDS GRANTS TO ORGANIZATIONS DEMONSTRATING A CHARITABLE PURPOSE AND COMMUNITY BENEFIT ALIGNED WITH OUR MISSION. REQUESTS ARE TRACKED VIA OUR GIVING PLATFORM, REVIEWED BY THE CORPORATE GIVING TEAM, AND APPROVED BY EXECUTIVE LEADERSHIP. THE CORPORATE GIVING TEAM CONTINUOUSLY MONITORS THE USAGE OF FUNDS FOR ADHERENCE TO OUR CHARITABLE MISSION. AS PART OF THIS MONITORING, GRANTEES MAY BE REQUIRED TO SUBMIT PERIODIC REPORTS ON THEIR USE OF GRANT FUNDS. CORRECTIVE ACTION PLANS ARE IMPLEMENTED IF NEEDED."
237039405,2024,"PART I, LINE 2:",THESE FUNDS WERE DONATED TO THE COMMUNITY FOUNDATIONS LISTED AND ARE NO LONGER THE PROPERTY OF THE SUBORDINATE GROUPS. INVESTMENT EARNINGS ARE DONATED BY THE COMMUNITY FOUNDATIONS TO THE RESPECTIVE SUBORDINATE GROUPS EACH YEAR TO FUND SCHOLARSHIPS. AFFILIATES SUBMIT SCHOLARSHIPS AWARDED TO THE COLLEGES AND UNIVERSITIES THAT THE RECIPIENTS ARE ATTENDING TO BE APPLIED TO STUDENT ACCOUNTS.
383952644,2024,"PART I, LINE 2:","THE SUBORDINATE ORGANIZATIONS WITHIN THIS GROUP RETURN CONSIDER REQUESTS FOR FUNDING AND IN-KIND SUPPORT TO ORGANIZATIONS IN THE COMMUNITY WITH PROGRAMS THAT ENHANCE THE MISSION OF THE FILING ORGANIZATION AND ADDRESS UNMET OR UNDER-FUNDED COMMUNITY NEEDS IN THE AREAS OF HEALTHCARE, EDUCATION, RESEARCH, DIVERSITY AND EQUALITY OF OPPORTUNITY. IN ADDITION, THE SUBORDINATE ORGANIZATIONS MAY CONSIDER REQUESTS FOR FUNDING AND IN-KIND SUPPORT TO ORGANIZATIONS WITHIN THE COMMUNITY WITH PROGRAMS THAT ARE NOT WITHIN THE FILING ORGANIZATION'S EXEMPT PURPOSE BUT ARE STILL CHARITABLE IN NATURE OR PROVIDE BENEFIT TO THE COMMUNITY. FEDERAL AWARDS THAT ARE SUBCONTRACTED TO INDIVIDUALS AND OTHER ORGANIZATIONS ARE MONITORED BY MAYO AS PRESCRIBED IN TITLE 2 U.S. CODE OF FEDERAL REGULATIONS PART 200, UNIFORM ADMINISTRATIVE REQUIREMENTS, COST PRINCIPLES, AND AUDIT REQUIREMENTS FOR FEDERAL AWARDS (UNIFORM GUIDANCE), SUBPART D-SUBRECIPIENT MONITORING AND MANAGEMENT 200.331 REQUIREMENTS FOR PASS-THROUGH ENTITIES. TRANSFERS OR GRANTS TO TAX-EXEMPT ORGANIZATIONS AND/OR AFFILIATED TAX-EXEMPT ORGANIZATIONS WILL BE USED PURSUANT TO THE POLICIES AND PROCEDURES OF THE GRANTEE ORGANIZATIONS AND TO FURTHER THE EXEMPT PURPOSES OF THE GRANTEE ORGANIZATIONS. BOTH THE SUBORDINATE ORGANIZATIONS AND THE GRANTEE ORGANIZATIONS MAINTAIN ADEQUATE BOOKS AND RECORDS OF SUCH TRANSFERS OR GRANTS. NO ADDITIONAL MONITORING IS PERFORMED. MERIT-BASED AND NEEDS-BASED SCHOLARSHIPS AND GRANTS ARE AWARDED TO INDIVIDUALS PURSUING A DEGREE IN A HEALTHCARE FIELD AND ARE CONTINGENT UPON ON-GOING SATISFACTORY ACADEMIC PROGRESS. SHORT-TERM FINANCIAL ASSISTANCE AND SUPPORT IS PROVIDED TO EMPLOYEES AND INDIVIDUALS EXPERIENCING TEMPORARY HARDSHIPS. GRANTS ARE PROVIDED BASED ON A PROVEN NEED AND ARE NOT MONITORED. MEDICAL STUDENT STIPENDS ARE PAID TO THE STUDENTS OF THE MAYO CLINIC COLLEGE OF MEDICINE AND SCIENCE TO HELP OFFSET THE COST OF THE STUDENT'S LIVING EXPENSES AND ARE NOT MONITORED."
550643304,2024,Part I Line 2,"WVU Hospitals provides cash contributions to various charitable organizations that support education, healthcare, or community building activities. WVUH does not monitor the use of grants after awarded."
421435199,2024,"PART I, LINE 2:","THE ORGANIZATION REQUIRES EACH RECIPIENT OF THE GRANTS MENTIONED IN PART II & III (OTHER THAN ASSISTANCE TO RELATED ORGANIZATIONS IN THE FORM OF WORKING CAPITAL) TO APPLY FOR THE GRANT AND OUTLINES A SERIES OF ELIGIBLITY STANDARDS THAT ARE REQUIRED TO BE MET. THE ORGANIZATION THEN REVIEWS THESE APPLICATIONS, AND BASED ON NEED AND ELIGIBILITY, A COMMITTEE MAKES THE FINAL DECISION ON ALL GRANT RECIPIENTS."
912153073,2024,"PART I, LINE 2:","CCHS CONTRIBUTES FINANCIAL AND IN-KIND SUPPORT TO OTHER TAX EXEMPT ORGANIZATIONS AND AGENCIES THAT FURTHER THE CCHS MISSION OF PATIENT CARE, RESEARCH, AND EDUCATION. THESE ORGANIZATIONS ARE TO USE THE SUPPORT TO STRENGTHEN THE OVERALL HEALTH OF THE COMMUNITIES WE SERVE."
912153073,2024,"SCHEDULE I, PART III","THE SCHOLARSHIPS AND FELLOWSHIPS LISTED ARE IN FURTHERANCE OF CLEVELAND CLINIC HEALTH SYSTEM'S MISSION TO INCREASE KNOWLEDGE, AWARENESS, AND QUALITY OF PATIENT CARE AND RESEARCH THROUGH EDUCATION."
204560286,2024,"PART I, LINE 2:",THE MIND TRUST COMMUNICATES WITH GRANTEES ON A REGULAR BASIS AND MONITORS THEIR GOALS AND OBJECTIVES PER THEIR FUNDING REQUEST.
237014089,2024,"SCHEDULE I, PAGE 1, PART I, LINE 2",SCHOLARSHIP PAYMENTS ARE MADE DIRECTLY TO THE EDUCATIONAL INSTITUTIONS. THE LOCAL CHAPTERS BUDGET FOR AND AWARD ALL CONTRIBUTIONS. THE CHAPTERS KEEP THE RECORDS (APPLICATIONS) FOR FOUR YEARS AFTER AWARDING. THE SELECTION CRITERIA IS IN THE SCHOLARSHIP GUIDE GIVEN TO ALL SCHOLARSHIP CHAIRS STATEWIDE AND IS ALSO AVAILABLE ON THE WEBSITE. THIS IS DISCUSSED DURING WORKSHOPS AND CONVENTIONS.
237028846,2024,"PART I, LINE 2:",NAACP UNITS AWARD SCHOLARSHIPS BASED ON A NEED AND MERIT BASIS. SCHOLARSHIP RECIPIENTS MAY BE REQUESTED TO PROVIDE PROOF OF CONTINUED ACADEMIC PERFORMANCE AND ACHIEVEMENT.
