situation,EIN,Name,OrgType,file,TaxYr,ReturnTypeCd,IRS990,IRS990Size,IRS990ScheduleA,IRS990ScheduleASize,IRS990ScheduleB,IRS990ScheduleBSize,IRS990ScheduleD,IRS990ScheduleDSize,IRS990ScheduleF,IRS990ScheduleFSize,IRS990ScheduleG,IRS990ScheduleGSize,IRS990ScheduleI,IRS990ScheduleISize,IRS990ScheduleM,IRS990ScheduleMSize,IRS990ScheduleO,IRS990ScheduleOSize,IRS990ScheduleR,IRS990ScheduleRSize,IRS990ScheduleL,IRS990ScheduleLSize,IRS990ScheduleJ,IRS990ScheduleJSize,IRS990ScheduleC,IRS990ScheduleCSize,IRS990PF,IRS990PFSize,AccountingFeesSchedule,AccountingFeesScheduleSize,InvestmentsCorpStockSchedule,InvestmentsCorpStockScheduleSize,OtherIncreasesSchedule,OtherIncreasesScheduleSize,TaxesSchedule,TaxesScheduleSize,OtherExpensesSchedule,OtherExpensesScheduleSize,DepreciationSchedule,DepreciationScheduleSize,LandEtcSchedule2,LandEtcSchedule2Size,OtherAssetsSchedule,OtherAssetsScheduleSize,OtherIncomeSchedule2,OtherIncomeSchedule2Size,OtherLiabilitiesSchedule,OtherLiabilitiesScheduleSize,LegalFeesSchedule,LegalFeesScheduleSize,GainLossSaleOtherAssetsSch,GainLossSaleOtherAssetsSchSize,InvestmentsOtherSchedule2,InvestmentsOtherSchedule2Size,OtherDecreasesSchedule,OtherDecreasesScheduleSize,OtherProfessionalFeesSchedule,OtherProfessionalFeesScheduleSize,GeneralExplanationAttachment,GeneralExplanationAttachmentSize,InvestmentsCorpBondsSchedule,InvestmentsCorpBondsScheduleSize,InvestmentsGovtObligationsSch,InvestmentsGovtObligationsSchSize,ExplnOfNonFilingWithAGStmt,ExplnOfNonFilingWithAGStmtSize,SubstantialContributorsSch,SubstantialContributorsSchSize,AppliedToPriorYearElection,AppliedToPriorYearElectionSize,AllOthProgRltdInvestmentsSch,AllOthProgRltdInvestmentsSchSize,OtherReceivablesOfficersSch,OtherReceivablesOfficersSchSize,IRS990EZ,IRS990EZSize,TransferPrsnlBnftContractsDecl,TransferPrsnlBnftContractsDeclSize,ReasonableCauseExplanation,ReasonableCauseExplanationSize,CompensationExplanation,CompensationExplanationSize,IRS990ScheduleN,IRS990ScheduleNSize,IRS990ScheduleE,IRS990ScheduleESize,TransfersFrmControlledEntities,TransfersFrmControlledEntitiesSize,TransfersToControlledEntities,TransfersToControlledEntitiesSize,ExpenditureResponsibilityStmt,ExpenditureResponsibilityStmtSize,OtherNotesLoansRcvblLongSch,OtherNotesLoansRcvblLongSchSize,CashDeemedCharitableExplnStmt,CashDeemedCharitableExplnStmtSize,IRS990ScheduleK,IRS990ScheduleKSize,AffiliatedGroupSchedule,AffiliatedGroupScheduleSize,IRS990ScheduleH,IRS990ScheduleHSize,MortgagesAndNotesPayableSch,MortgagesAndNotesPayableSchSize,SalesOfInventoryList,SalesOfInventoryListSize,InvestmentsLandSchedule2,InvestmentsLandSchedule2Size,OtherNotesLoansRcvblShortSch2,OtherNotesLoansRcvblShortSch2Size,ContractorCompensationExpln,ContractorCompensationExplnSize,LoansFromOfficersSchedule,LoansFromOfficersScheduleSize,ReductionExplanationStatement,ReductionExplanationStatementSize,LiquidationExplanationStmt,LiquidationExplanationStmtSize,DissolutionStmt,DissolutionStmtSize,ActyNotPreviouslyRptExpln,ActyNotPreviouslyRptExplnSize,DistributionFromCorpusElection,DistributionFromCorpusElectionSize,AveragingAttachment,AveragingAttachmentSize,CashDistributionExplnStmt,CashDistributionExplnStmtSize,AmortizationSchedule,AmortizationScheduleSize,EmployeeCompensationExpln,EmployeeCompensationExplnSize,ExplanOfLegisPoliticalActvts,ExplanOfLegisPoliticalActvtsSize,AffiliateListing,AffiliateListingSize,AffiliatedGroupAttachment,AffiliatedGroupAttachmentSize,BorrowedFundsElection,BorrowedFundsElectionSize,TaxUnderSection511Statement,TaxUnderSection511StatementSize
A 501c3 filed a 990 containing IRS990ScheduleH in 2022.,591479658,Adventist Health SystemSunbelt Inc,501c3,xml\2024\2024_02A\202420469349303252_public.xml,2022,990,1.0,308.0,1.0,1.0,1.0,1.0,1.0,32.0,1.0,73.0,0.0,0.0,1.0,92.0,0.0,0.0,1.0,14.0,1.0,239.0,1.0,10.0,1.0,46.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c3 filed a 990 containing AveragingAttachment in 2022.,43372526,THE ALLIANCE FOR DEMOCRACY INC,501c3,xml\2024\2024_02A\202440469349302364_public.xml,2022,990,1.0,183.0,1.0,9.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A 501c3 filed a 990 containing AffiliateListing in 2022.,237296966,GROUP SKILLSUSA INC,501c3,xml\2024\2024_01A\202400259349300005_public.xml,2022,990,1.0,197.0,1.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,20.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,1.0,46.0,,,,,0.0,0.0
A 501c3 filed a 990 containing AffiliatedGroupAttachment in 2022.,42105780,THE TRUSTEES OF RESERVATIONS,501c3,xml\2024\2024_02A\202410389349302201_public.xml,2022,990,1.0,302.0,1.0,14.0,1.0,1.0,1.0,75.0,1.0,18.0,1.0,26.0,0.0,0.0,1.0,7.0,1.0,5.0,1.0,43.0,0.0,0.0,1.0,26.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing IRS990 in 2022.,742393839,WILDLIFE ASSOCIATION OF TEXAS DBA TEXAS,501c4,xml\2024\2024_01A\202410169349301796_public.xml,2022,990,1.0,430.0,0.0,0.0,1.0,1.0,1.0,25.0,0.0,0.0,1.0,11.0,1.0,5.0,1.0,5.0,1.0,6.0,1.0,23.0,1.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleA in 2022.,237288555,PRINCE HALL HOUSING AUTHORITY OF MARION,501c4,xml\2024\2024_01A\202430179349301038_public.xml,2022,990,1.0,208.0,1.0,17.0,1.0,1.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleB in 2022.,863199323,THE AMERICA PROJECT INC,501c4,xml\2024\2024_02A\202440439349300924_public.xml,2022,990,1.0,211.0,0.0,0.0,1.0,1.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,1.0,3.0,1.0,20.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
A 501c4 filed a 990 containing IRS990ScheduleD in 2022.,950490250,AMERICAN CIVIL LIBERTIES UNION OF,501c4,xml\2024\2024_02A\202400449349301795_public.xml,2022,990,1.0,274.0,0.0,0.0,1.0,1.0,1.0,40.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleF in 2022.,521974904,TOBACCO-FREE KIDS ACTION FUND,501c4,xml\2024\2024_02A\202430439349300123_public.xml,2022,990,1.0,271.0,0.0,0.0,1.0,1.0,1.0,17.0,1.0,151.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,7.0,1.0,23.0,0.0,0.0,1.0,26.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleG in 2022.,200960855,Family Policy Alliance,501c4,xml\2024\2024_02A\202410379349300036_public.xml,2022,990,1.0,258.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,61.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,24.0,0.0,0.0,1.0,18.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleI in 2022.,954523231,CALIFORNIA HEALTHCARE FOUNDATION,501c4,xml\2024\2024_02A\202420439349302002_public.xml,2022,990,1.0,249.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,18.0,0.0,0.0,1.0,412.0,0.0,0.0,1.0,6.0,1.0,25.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleM in 2022.,810585921,STARTUP SIOUX FALLS,501c4,xml\2024\2024_02A\202430379349301333_public.xml,2022,990,1.0,212.0,0.0,0.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,6.0,1.0,23.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleO in 2022.,450356765,RANSOM COUNTY FAIR ASSOCIATION,501c4,xml\2024\2024_02A\202400329349300510_public.xml,2022,990,1.0,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleR in 2022.,824449304,MCLAREN INTEGRATED HMO GROUP,501c4,xml\2025\2025_01A\202540159349301429_public.xml,2022,990,1.0,197.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,83.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
A 501c4 filed a 990 containing IRS990ScheduleL in 2022.,942741608,MOUNTAIN WEST SMALL BUSINESS,501c4,xml\2024\2024_02A\202400459349302125_public.xml,2022,990,1.0,215.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,5.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleJ in 2022.,384016550,CareQuest Institute for Oral Health Inc,501c4,xml\2024\2024_02A\202420459349300622_public.xml,2022,990,1.0,247.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,17.0,0.0,0.0,1.0,110.0,0.0,0.0,1.0,8.0,1.0,76.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing IRS990ScheduleC in 2022.,841328830,COMPASSION & CHOICES ACTION NETWORK,501c4,xml\2024\2024_02A\202420459349300617_public.xml,2022,990,1.0,245.0,0.0,0.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,23.0,1.0,2.0,1.0,17.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A 501c4 filed a 990 containing ReasonableCauseExplanation in 2022.,710467186,AMERICAN CIVIL LIBERTIES UNION,501c4,xml\2024\2024_02A\202440439349302209_public.xml,2022,990,1.0,264.0,0.0,0.0,1.0,1.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,
